Unnamed: 0,ID,RAdeg,DECdeg,G_mag,g_mag,g_r,logExcess,Gp_G,Pext,Pgc
7641,372702143662740864,18.429841,40.8019,20.412,19.359,0.775,0.912,-1.921,1.0,0.04
17349,2858228889275975168,9.854019,29.686265,19.967,19.105,0.677,0.738,-1.577,0.89,0.03
5842,368267920642937984,9.514072,38.07653,20.754,19.447,1.069,1.083,-2.277,1.0,0.0
6699,370555385865110656,15.599045,38.443352,20.385,19.323,0.897,0.912,-1.888,1.0,0.03
6792,371331022598789632,16.615949,40.45557,20.041,18.518,0.803,1.052,-2.368,1.0,0.2
5103,365891669856829312,10.070917,36.674185,20.418,18.477,0.728,1.24,-2.599,1.0,0.0
4622,363710715534682880,13.224855,34.892489,20.294,18.787,0.556,1.092,-2.294,1.0,0.0
1067,312175201080206208,11.784755,29.614106,19.955,18.958,1.278,1.028,-2.056,1.0,0.02
4926,365283158889606144,8.748916,35.22085,20.659,19.469,0.781,0.941,-2.063,1.0,0.01
18347,2861121777383949312,2.415554,30.255044,20.837,19.33,1.02,1.031,-2.417,0.99,0.0
7933,373004273137882880,17.973943,41.829325,20.555,18.881,0.9,1.274,-2.562,1.0,0.04
7956,373444180868915840,19.761521,43.615063,20.447,19.339,0.643,0.969,-1.97,1.0,0.03
20500,2881935257619843968,0.900603,40.142844,19.396,17.835,0.707,1.107,-2.368,1.0,0.17
4580,364244528422815616,14.24091,36.134414,20.073,18.286,0.524,1.124,-2.428,1.0,0.05
4955,365132762019917312,7.876024,34.283285,21.181,19.385,0.313,1.001,-2.435,0.96,0.03
18569,2861806807487280256,2.664841,31.422037,19.666,18.951,0.618,0.664,-1.382,0.96,0.08
1655,313782476625736320,18.631615,32.716909,20.405,19.125,0.654,0.919,-2.011,0.97,0.02
4136,362364127316521344,10.523897,34.258636,20.059,18.643,0.818,1.084,-2.263,1.0,0.0
17963,2861478087869937536,2.887371,30.165946,20.193,18.837,0.763,1.048,-2.19,1.0,0.0
6642,370142484888862208,17.729596,38.091719,20.63,18.996,0.673,1.182,-2.569,1.0,0.0
6827,371217944699699200,16.97677,40.21342,19.865,19.083,0.853,0.783,-1.61,0.99,0.03
16514,415311522072472448,10.871429,51.868041,18.314,19.364,1.215,0.269,-0.203,0.62,0.01
2222,314375942322665600,16.192286,32.967384,19.554,17.44,0.398,1.297,-2.643,1.0,0.09
3847,361440017858631424,9.651386,31.868666,19.961,19.108,0.823,0.913,-1.731,1.0,0.04
7366,371409156643975808,17.040569,40.419104,19.974,18.751,0.82,0.979,-1.986,1.0,0.02
12269,388378228833921792,9.745023,45.856129,20.175,19.209,0.952,0.93,-1.955,1.0,0.0
10367,381334757352293888,10.094743,41.676322,20.132,19.105,0.649,0.463,-1.555,0.57,0.24
18155,2861924558309569664,2.78133,31.835751,17.706,18.969,1.199,0.435,-0.508,0.65,0.14
15455,402405969981811456,14.600505,48.661855,20.16,17.706,0.768,1.525,-3.235,1.0,0.05
14258,395358409692611072,2.930947,50.928518,20.038,19.359,0.732,0.763,-1.567,1.0,0.01
18749,2863565545056304768,3.611039,33.203951,20.164,18.71,0.754,1.122,-2.234,1.0,0.0
8128,374593548476834304,15.754433,41.819572,20.598,19.372,0.828,0.971,-2.197,0.92,0.01
13358,392244524034977664,4.600369,46.815493,19.76,19.087,0.96,0.778,-1.625,0.99,0.06
6201,368913883724041344,12.195826,40.047149,19.22,18.615,0.731,0.76,-1.432,0.98,0.24
3626,324010069363724160,21.6556,40.056667,20.701,19.316,0.9,1.167,-2.341,1.0,0.0
7985,373125494294946816,18.05362,42.458853,20.233,18.41,0.934,1.317,-2.645,1.0,0.01
11323,384091198637991168,1.985951,41.333484,21.287,18.966,1.116,1.614,-3.46,1.0,0.07
8856,375695052968886144,14.019914,43.610949,17.532,17.739,0.397,0.249,-0.234,0.56,0.03
15001,400275356963857152,22.122022,48.387109,19.631,17.697,0.985,1.323,-2.742,1.0,0.01
13484,392807989382710528,4.791999,48.428132,17.327,17.593,0.457,0.229,-0.214,0.59,0.16
7625,372687441990942336,18.307604,40.612516,20.648,19.367,0.657,0.992,-2.005,1.0,0.06
14838,398004556215056768,18.652097,46.45514,20.14,19.339,0.961,0.88,-1.759,1.0,0.02
10730,382200760192104832,5.964785,42.736937,16.908,18.005,1.18,0.277,-0.237,0.57,0.15
12393,388521440223962496,7.896532,44.25005,19.898,18.887,0.691,0.907,-1.796,1.0,0.07
19839,2875968620333642368,2.127229,34.830557,21.964,19.195,0.709,1.551,-3.535,1.0,0.1
12847,389964789753937280,9.943436,47.092292,20.698,19.464,0.681,0.936,-2.075,1.0,0.08
256,309885949151239552,19.179765,30.457791,20.256,18.394,0.488,1.197,-2.476,1.0,0.01
3565,323772987168677888,22.028345,39.31061,20.208,19.045,0.94,1.014,-2.069,1.0,0.0
3320,323182824302796160,21.478874,37.891631,17.963,19.019,1.25,0.426,-0.556,0.82,0.07
5793,367613917382553472,12.715022,37.472862,20.279,18.562,0.639,1.176,-2.531,1.0,0.0
17991,2861525671812052736,3.324456,30.763189,18.196,18.998,0.245,0.078,0.461,0.58,0.34
16800,418942075108134400,6.048188,52.157373,20.4,19.249,0.748,0.997,-2.111,0.98,0.0
2487,315751671886474880,22.146877,31.999795,21.534,18.845,0.329,1.432,-3.06,1.0,0.21
9641,379195691833268352,6.761084,38.674928,20.608,19.147,1.086,1.245,-2.517,1.0,0.0
2853,320988748849207936,18.269315,35.073764,17.824,18.438,0.717,0.236,-0.212,0.69,0.08
5198,366417580011727360,6.706133,36.349155,21.079,19.239,0.317,1.111,-2.466,1.0,0.14
7199,371664415140075904,19.971139,39.838613,20.017,18.729,0.753,1.007,-2.114,1.0,0.0
7334,371239896276295424,17.825251,40.534032,20.116,17.16,0.73,1.815,-3.767,1.0,0.19
5314,366825395746587136,8.069772,37.302757,19.994,19.201,0.713,0.73,-1.551,1.0,0.09
10378,381347603595856256,10.043536,41.74904,18.177,19.464,1.242,0.14,0.014,0.53,0.01
10124,381076475190881792,8.135148,41.191797,17.777,18.467,0.809,0.243,-0.2,0.55,0.07
9338,377708327480763264,12.907975,46.047155,20.039,18.359,0.745,1.115,-2.46,1.0,0.0
13256,391695249258120832,7.707524,50.081434,19.451,18.218,0.839,1.024,-2.07,1.0,0.07
2850,320979265561417856,17.963732,35.060062,19.899,19.14,0.962,0.858,-1.734,0.99,0.01
4274,363223567452763904,15.564835,35.388587,21.225,19.337,0.316,1.05,-2.272,0.88,0.32
11453,385211807145181824,5.540738,42.944989,20.178,18.945,0.778,1.073,-2.178,1.0,0.0
9099,376256662893447168,16.96181,43.632073,21.072,19.026,0.483,1.222,-2.634,1.0,0.18
2655,320659719994589440,20.538372,35.728397,19.556,18.019,0.791,1.226,-2.477,1.0,0.04
5319,366836253423814144,7.486175,37.012956,19.244,17.596,0.701,1.262,-2.536,1.0,0.0
12883,390002138791210112,10.47382,46.880912,20.147,19.224,0.924,0.945,-1.943,1.0,0.02
3048,321195491395485952,17.491409,35.527292,19.786,18.437,0.548,1.001,-2.159,1.0,0.01
957,311792571033231872,15.566156,30.731302,20.349,18.789,0.751,1.103,-2.382,1.0,0.01
16562,415629521454001408,9.596641,51.080398,18.251,19.016,1.289,0.432,-0.684,0.66,0.04
6905,371264158547831552,17.606874,40.921173,19.56,18.298,0.702,1.091,-2.174,1.0,0.01
11353,384814986526768640,1.324319,43.201749,20.664,18.506,0.329,1.12,-2.532,0.99,0.22
16227,414785027803394944,11.130146,50.279475,20.641,18.382,0.772,1.482,-3.04,1.0,0.0
4003,362522147753769088,11.430484,35.495251,20.525,19.085,0.596,1.012,-2.231,1.0,0.0
14943,400316691728954112,22.173879,48.985876,19.142,19.139,0.638,0.401,-0.607,0.65,0.14
14808,397967963093652992,18.437959,46.009036,21.178,19.324,0.894,1.357,-2.8,1.0,0.01
8642,375400933607481472,12.367999,42.508978,20.477,19.041,0.843,1.08,-2.26,1.0,0.0
19513,2874064060034846848,2.565107,32.910586,19.936,18.672,0.673,0.913,-1.991,0.98,0.0
2858,320445379650785408,20.960521,35.326529,19.796,19.455,0.895,0.564,-1.133,0.9,0.2
5956,368457414599558144,9.130498,38.144156,20.503,19.338,0.938,1.138,-2.244,1.0,0.0
14484,396701085180723968,20.495269,43.628377,20.092,19.06,0.759,0.885,-1.788,1.0,0.01
11150,383585114050941056,4.543007,41.593552,19.229,18.404,0.631,0.87,-1.728,0.99,0.19
17847,2860348339673270272,2.849323,29.956462,20.641,19.015,0.278,0.976,-2.227,0.83,0.02
296,310070667104659968,18.126755,30.462807,19.214,17.379,0.944,1.333,-2.777,1.0,0.04
9157,377169699924255488,15.635767,46.336345,20.761,18.902,0.867,1.359,-2.757,1.0,0.01
4799,364449007522188160,14.581982,37.05449,20.542,18.909,0.882,1.245,-2.654,1.0,0.01
13673,393213537378193536,1.93063,48.656455,21.229,18.559,0.198,1.238,-3.106,1.0,0.06
756,310472126288034176,18.917857,30.862794,21.14,18.716,0.56,1.378,-2.83,1.0,0.07
14154,395589272763944064,0.779232,51.611309,18.516,19.418,1.243,0.496,-0.751,0.89,0.01
15177,401131086247966848,16.576036,46.365244,20.488,19.428,0.801,0.912,-1.953,0.98,0.04
16130,410006344109001216,21.436292,52.603272,20.039,17.975,0.603,1.306,-2.701,1.0,0.01
17496,2859510374372853504,7.655732,30.883485,19.918,17.991,0.536,1.361,-2.733,1.0,0.0
8997,376232336198648832,16.99364,43.215072,20.204,18.888,0.768,1.034,-2.083,1.0,0.01
18054,2860776049695559040,4.204957,30.179564,19.586,18.089,0.586,0.999,-2.121,0.98,0.15
19936,2876544249029320448,4.366986,36.001299,19.022,19.029,0.526,0.373,-0.533,0.54,0.1
1181,312882874251351040,13.725025,31.731687,19.835,19.274,0.932,0.715,-1.462,0.99,0.03
17901,2861164795775919616,2.129874,30.217092,21.432,19.029,0.604,1.346,-2.846,1.0,0.14
15870,404360936012506368,16.47065,50.797596,17.103,18.223,1.224,0.253,-0.135,0.6,0.05
9016,375914027581752320,12.962426,43.650653,19.867,18.398,0.815,1.159,-2.364,1.0,0.0
5177,366000040470894976,6.907507,34.941276,19.843,18.565,0.676,1.046,-2.117,1.0,0.0
2603,320379894285334016,21.236884,35.08582,19.892,18.872,0.615,0.8,-1.649,0.88,0.01
12322,388307963169459456,10.366144,45.317208,20.45,19.125,1.017,1.192,-2.293,1.0,0.0
6730,370404546612486528,18.146285,39.781811,21.178,19.413,0.705,1.33,-2.689,1.0,0.03
9204,376623246942138112,17.444598,43.721977,19.787,18.336,0.858,1.162,-2.368,0.99,0.02
14950,400046177508915200,20.286387,48.494898,20.836,19.3,0.657,1.141,-2.339,1.0,0.01
8580,375073279143981568,13.352171,41.315292,20.905,19.013,0.78,1.03,-2.696,0.95,0.0
5865,368323583419197184,10.621894,38.265646,20.387,19.039,1.071,1.091,-2.203,1.0,0.0
14579,397196209010417408,21.753669,44.956967,20.686,19.372,0.644,0.936,-2.007,1.0,0.04
10585,381365474964782464,10.443638,41.967595,21.214,19.412,0.939,1.278,-2.723,1.0,0.05
12836,390283888644889728,12.194246,47.638063,20.861,19.32,1.031,1.237,-2.501,1.0,0.0
4998,364920904168539520,8.197568,33.89854,20.552,19.352,0.895,0.887,-1.976,0.96,0.01
5958,368459574967298304,9.325469,38.141027,20.122,19.051,0.85,0.928,-1.929,1.0,0.0
15184,400865554190252032,18.136026,45.66597,18.629,19.243,1.247,0.41,-0.654,0.65,0.03
1799,315390138720054400,22.436634,31.256108,20.874,19.038,0.773,1.296,-2.718,1.0,0.01
8149,374511974161734400,16.423103,41.310332,21.181,19.409,0.377,1.235,-2.518,1.0,0.03
10206,381142171014852736,9.70853,40.721626,21.398,19.274,0.646,1.282,-2.95,1.0,0.07
14207,395770176794176384,3.220992,51.744414,20.18,19.459,0.927,0.844,-1.692,1.0,0.06
5940,368068698583649536,12.979616,39.231016,16.652,16.821,0.773,0.43,-0.636,0.54,0.17
20581,2880742356223753728,1.334105,38.367391,20.789,19.407,0.969,1.218,-2.557,1.0,0.01
14632,397699613537185152,20.2649,45.34239,20.436,19.232,1.007,1.081,-2.193,1.0,0.01
1335,314099586946761728,18.293997,33.85414,20.965,19.249,0.508,1.218,-2.362,0.99,0.04
8355,375171238758040704,13.312651,41.842378,20.867,19.441,1.029,1.08,-2.472,1.0,0.0
17302,2858297613047960704,10.779793,30.063528,20.621,19.402,0.946,1.111,-2.173,1.0,0.0
7672,372854327239751680,19.216561,41.583827,19.818,19.029,0.684,0.798,-1.64,1.0,0.01
14457,396451255522846848,21.944369,43.154365,21.129,19.121,1.357,1.583,-3.091,1.0,0.1
18913,2863517200904370688,3.183682,32.593133,20.12,18.23,0.525,1.168,-2.609,1.0,0.0
11023,383930429422632960,3.050308,43.300296,20.41,19.285,0.782,0.999,-2.208,1.0,0.0
4450,363357020676428032,16.126156,35.962028,19.966,19.017,0.648,0.783,-1.651,0.9,0.01
9418,377727259693446400,12.429109,46.202344,20.296,18.726,0.823,1.197,-2.511,1.0,0.0
2730,320326258733692160,21.062539,34.472483,18.268,18.469,0.617,0.291,-0.345,0.68,0.1
6679,369863896130100352,18.127413,37.33794,19.621,18.448,0.626,0.904,-1.832,1.0,0.08
16053,406828927299207808,21.175786,51.346346,18.316,19.246,1.3,0.39,-0.541,0.72,0.03
17571,2858925537266216448,7.577001,30.284432,20.419,19.337,0.993,0.934,-1.845,0.99,0.01
817,312731279085091712,13.559094,31.061481,21.682,18.08,0.5,1.861,-3.842,1.0,0.14
8725,375359049088349568,12.629339,42.177309,20.504,19.462,0.862,0.934,-1.943,1.0,0.08
19259,2873555226669133184,0.900452,31.734542,19.348,17.929,0.835,1.131,-2.247,1.0,0.01
6343,369018234251788672,10.478274,39.590303,21.279,19.458,0.633,1.128,-2.453,1.0,0.26
7952,373440744895334016,19.974007,43.567116,21.317,19.14,0.579,1.474,-3.017,1.0,0.01
8193,374586367290918144,15.877365,41.766823,19.779,18.508,0.619,1.017,-2.069,1.0,0.0
14157,395596728835748224,0.314843,51.532853,18.02,19.364,1.288,0.119,0.059,0.51,0.01
476,309807437149144064,19.525505,29.879547,20.298,19.346,0.935,0.88,-1.907,1.0,0.06
11810,386666014351175936,0.909105,45.892019,17.759,19.16,1.258,0.433,-0.505,0.63,0.18
9942,380206039941354496,6.021886,40.050514,20.238,19.192,0.795,0.937,-2.041,0.99,0.02
17066,2858352176312483968,10.764413,30.215618,20.686,19.218,0.859,1.127,-2.303,1.0,0.0
18625,2863239127540927744,3.786558,31.914375,20.343,18.389,0.668,1.212,-2.716,1.0,0.01
5425,367198164548571776,12.07671,36.788661,20.078,19.452,0.881,0.807,-1.578,0.99,0.01
14244,395478290815898496,1.323262,50.70206,21.675,19.366,0.8,1.443,-3.033,1.0,0.02
13363,392041732859146752,5.099166,46.72511,20.916,18.975,0.483,1.32,-2.716,1.0,0.01
11846,386743426839766016,0.061652,46.361412,18.728,19.039,0.677,0.213,-0.154,0.52,0.3
7571,373040900619320704,17.41006,41.928467,19.815,18.471,0.619,1.048,-2.106,1.0,0.01
9152,376648879307784704,17.56605,43.862444,20.712,19.44,0.861,1.015,-2.218,1.0,0.0
17116,2858633440835489280,9.847682,31.025266,20.069,19.361,1.004,0.749,-1.599,0.98,0.01
7233,372049484727926784,19.484495,40.896672,20.303,19.055,0.985,1.065,-2.115,1.0,0.0
459,309997996258045696,16.963175,30.021339,21.005,19.093,0.933,1.287,-2.564,1.0,0.06
4356,362677591209666688,13.909809,34.057364,19.724,18.509,0.664,1.031,-2.112,1.0,0.01
10618,381770095231181824,6.499925,40.972987,20.91,19.021,0.81,1.306,-2.909,1.0,0.01
20652,2881908594462719104,0.745205,39.919547,19.402,18.541,0.675,0.772,-1.592,0.99,0.21
6999,371795149649488000,20.41245,40.382428,18.801,18.621,0.339,0.448,-0.648,0.59,0.18
14709,397782626665040128,18.801341,45.000523,20.854,19.073,0.429,1.199,-2.51,1.0,0.06
12277,388380496574764032,9.717613,45.788676,17.623,18.48,1.045,0.264,-0.219,0.56,0.01
15294,401468120921208320,17.842273,47.342629,20.398,19.327,0.792,0.882,-1.893,0.9,0.01
13703,393301257785726080,0.635399,48.073968,18.267,18.403,0.77,0.399,-0.661,0.55,0.07
12326,388199729992885376,10.351769,44.939977,19.803,18.687,0.772,1.006,-2.001,1.0,0.01
9733,378773513727916928,6.108106,37.878219,18.017,19.408,1.412,0.397,-0.417,0.66,0.09
10503,381267893303756288,10.698731,41.303313,21.35,18.177,0.75,2.049,-4.259,1.0,0.14
9213,377137749664888960,15.454813,45.97876,19.49,18.007,0.815,1.165,-2.392,1.0,0.0
13047,390920089262443008,8.270117,48.184112,17.564,18.549,1.294,0.422,-0.622,0.59,0.2
11016,382879502464429312,2.589323,39.272722,21.445,19.183,0.806,1.62,-3.439,1.0,0.09
17705,2860564874744125312,4.532988,29.816216,20.766,19.081,0.849,1.114,-2.355,1.0,0.0
4190,361573681535938816,10.302863,32.373964,20.667,18.449,0.865,1.498,-3.021,1.0,0.0
6153,368385877624161536,10.059039,38.457851,17.14,17.404,0.562,0.242,-0.186,0.63,0.01
7754,373069449267121024,17.643735,42.113097,18.163,19.437,1.277,0.186,-0.044,0.72,0.01
4786,364086684080781824,12.014894,36.351501,21.217,19.114,0.309,1.236,-2.713,1.0,0.1
5506,366744822159958528,8.972055,37.440809,19.649,18.56,0.9,1.06,-2.072,1.0,0.0
13015,390960324516836480,8.431023,48.600061,20.146,18.37,0.588,1.162,-2.486,1.0,0.01
2691,320714523777265920,20.594945,35.917229,19.761,17.406,0.424,1.445,-3.125,1.0,0.13
6753,370834971056433280,14.752238,39.141948,20.822,19.308,0.58,1.011,-2.23,0.99,0.01
16352,414572164926186624,11.996071,49.894689,20.356,19.142,0.744,1.006,-2.079,1.0,0.01
3349,322138764996835968,22.327323,36.903964,20.754,19.484,0.901,0.979,-2.12,1.0,0.06
14918,400088130746960640,19.984357,48.362074,18.462,19.018,0.851,0.247,-0.29,0.58,0.03
11685,385550044409353728,3.768082,44.559521,17.886,19.11,1.148,0.143,0.016,0.52,0.0
13778,393742436832931712,2.068111,49.897313,20.267,19.324,0.972,0.956,-1.934,0.99,0.0
4905,364566380388010368,13.58746,37.176242,21.408,18.881,0.17,1.37,-2.981,1.0,0.15
387,310684228952721920,19.279723,31.963435,20.872,18.421,0.336,1.372,-2.952,1.0,0.27
19761,2874233689766979200,0.054125,32.756151,19.992,19.466,0.663,0.671,-1.318,0.99,0.07
16883,419143766780164352,4.790504,52.488879,20.314,19.402,0.814,0.867,-1.841,1.0,0.04
17056,2858180789936977152,9.567688,29.270822,20.128,18.934,0.787,0.973,-1.999,1.0,0.0
14832,398875266344285696,22.472876,46.297495,20.074,18.469,0.623,1.169,-2.357,1.0,0.01
8949,375726973166541184,13.343283,43.550278,20.349,17.876,0.656,1.563,-3.368,1.0,0.04
5816,367333026521142528,10.487379,36.728464,20.239,18.77,0.663,1.123,-2.225,1.0,0.0
19618,2874398277210161408,1.665202,33.793479,21.034,19.197,0.944,1.297,-2.61,1.0,0.0
5499,366733655245000320,9.10209,37.398235,20.277,19.258,0.855,0.956,-1.886,0.99,0.01
3624,324005293360484864,21.753686,39.914491,20.701,19.25,0.768,1.052,-2.163,1.0,0.03
15551,402972385974377088,14.826808,50.271938,17.951,18.569,0.865,0.23,-0.216,0.52,0.01
15585,402871922389956864,13.977379,49.671577,18.614,18.913,0.465,0.265,-0.268,0.63,0.07
2031,317390871925314560,22.422328,34.684724,19.192,19.204,0.66,0.437,-0.469,0.77,0.36
7516,372716544689010176,18.65537,40.967207,19.921,18.681,1.09,1.081,-2.255,1.0,0.01
20335,2877055178339454976,0.427907,35.848994,20.217,18.013,0.686,1.414,-3.039,1.0,0.0
13746,393652891055439104,3.144181,49.235549,18.245,19.477,1.178,0.133,0.032,0.53,0.02
4645,363484426586088704,14.492258,35.86928,20.31,19.475,0.829,0.811,-1.697,0.99,0.01
905,313344016299954304,16.598785,31.487925,20.387,19.378,0.93,0.884,-1.941,1.0,0.04
7971,373412810428561152,20.134882,43.152161,21.067,18.645,1.041,1.616,-3.347,1.0,0.04
13571,392744836182663936,3.642637,48.254423,18.151,18.992,1.496,0.353,-0.259,0.69,0.21
3950,360657616551324288,10.028886,31.26493,20.491,19.3,1.014,1.017,-2.146,1.0,0.0
990,312603495218561024,14.564403,31.131936,19.975,19.017,1.096,1.066,-2.031,1.0,0.0
14657,397636357256237056,20.55424,44.840715,18.072,19.234,1.203,0.403,-0.484,0.6,0.02
2723,320064128289879680,19.043494,33.948779,19.909,18.748,1.001,1.087,-2.075,1.0,0.0
1448,313708126447446400,19.070053,32.32242,17.598,18.395,1.209,0.448,-0.678,0.76,0.1
7914,373117247957679744,17.861591,42.170006,20.809,19.122,0.813,1.237,-2.532,1.0,0.0
17870,2861454070414112640,1.418976,31.040688,21.659,18.424,0.29,1.711,-3.559,1.0,0.01
17673,2859709042380272128,8.904149,32.236025,18.312,19.484,1.127,0.148,-0.025,0.52,0.03
13478,392332965998593280,3.496744,47.439869,17.867,18.867,1.281,0.416,-0.606,0.74,0.12
37,297178377872901376,22.445122,29.280591,20.251,19.309,0.966,0.908,-1.95,1.0,0.04
4087,362102164376251392,11.158548,33.792916,20.491,19.326,0.436,0.891,-1.825,1.0,0.09
14589,397260874038008576,21.451309,45.194328,21.401,18.463,0.482,1.64,-3.426,1.0,0.02
1976,314894602573196544,18.063996,34.440275,20.748,19.34,0.847,1.087,-2.235,1.0,0.0
3551,323703301325072256,22.492798,38.948083,18.284,18.8,0.256,0.249,-0.01,0.54,0.04
62,297229191630935808,22.50385,29.705441,21.442,19.345,0.686,1.153,-2.666,0.99,0.04
19464,2874110995438033536,2.08629,32.993942,21.612,19.159,0.932,1.393,-3.108,1.0,0.01
14823,398481400663816704,20.048768,47.273872,20.754,18.021,0.14,1.46,-3.293,0.99,0.12
16531,415520665502122496,9.597265,50.641407,18.16,18.408,0.778,0.395,-0.632,0.58,0.02
1497,313768359069153280,19.49595,32.976433,20.199,19.468,0.762,0.815,-1.566,1.0,0.02
18338,2861110679187068672,2.149971,29.966849,21.572,19.125,0.857,1.527,-3.139,1.0,0.01
16137,410132547426877056,18.751797,52.43241,19.745,18.716,1.086,1.105,-2.122,1.0,0.01
329,310354547263678720,20.353608,31.174387,21.279,19.15,0.641,1.36,-2.79,1.0,0.25
15278,401547148319740672,18.395156,47.711116,19.849,19.171,0.941,0.835,-1.653,0.99,0.03
6781,371312365261175808,16.844334,40.216055,20.814,19.087,0.788,1.066,-2.333,0.95,0.03
13344,391804444507050624,7.258908,50.893477,21.069,19.291,0.441,1.157,-2.431,1.0,0.0
13449,392395844323341056,5.674499,46.939346,20.912,19.452,0.874,1.133,-2.295,1.0,0.0
3434,323545766219318784,20.195502,39.160193,20.699,19.25,0.831,1.134,-2.264,1.0,0.01
8915,376092423343951744,16.877666,42.426162,20.753,19.496,1.064,1.03,-2.222,1.0,0.0
17011,2858076576851184256,8.53003,29.661002,21.048,19.402,0.987,1.196,-2.464,1.0,0.0
3594,324203377252185472,22.171431,41.009773,21.18,19.402,0.813,1.341,-2.893,1.0,0.01
12703,389514608462929536,6.323339,47.393114,21.134,19.357,0.889,1.318,-2.702,1.0,0.01
12509,388788793350313984,6.528586,44.713919,21.184,19.171,1.04,1.284,-2.747,1.0,0.03
939,312951215770479872,13.581201,32.128105,21.822,19.232,0.456,1.443,-2.991,1.0,0.22
17998,2860463685314531968,4.424591,29.547599,20.322,19.115,0.992,1.018,-1.944,1.0,0.01
7063,371995436859489024,19.507298,40.784015,20.056,18.908,1.053,1.003,-2.159,0.99,0.0
6610,369575617924894848,17.524296,37.796103,19.91,18.944,0.634,0.811,-1.637,0.98,0.01
13844,394134786384056704,5.869352,49.222022,20.698,19.373,0.977,1.165,-2.3,1.0,0.0
5318,366076765767247104,7.604539,35.229592,21.299,19.191,0.206,1.226,-2.612,1.0,0.24
20138,2876101248921400448,2.654225,35.415881,21.543,19.13,0.373,1.376,-2.969,1.0,0.1
12155,387325545245523840,11.169774,42.280613,20.979,19.471,0.394,1.101,-2.339,0.98,0.28
10776,382381973452171008,7.355517,43.279852,21.779,19.326,0.777,1.356,-3.065,1.0,0.2
3994,362507854102635648,11.382222,35.160664,20.802,19.487,0.761,0.985,-2.099,0.99,0.01
13974,394660013642690432,5.979532,50.285628,17.963,19.331,1.267,0.182,-0.033,0.54,0.03
2326,316398390882409344,21.089857,31.73978,20.073,18.805,0.736,0.977,-2.079,1.0,0.01
10661,381676533663093248,8.796532,43.203582,20.318,19.33,0.937,0.969,-2.048,1.0,0.01
15567,402905835454677120,14.234032,50.00271,19.909,18.995,1.039,0.939,-1.917,1.0,0.01
15764,403650067385357312,19.8402,50.127023,18.475,19.456,1.21,0.291,-0.225,0.65,0.02
3234,321247065363097856,17.359717,35.647885,20.893,19.45,0.823,1.063,-2.388,1.0,0.01
15298,401421460396785280,18.830089,47.159205,17.385,18.138,0.869,0.248,-0.093,0.77,0.04
16754,416708348517282048,12.884215,52.349319,20.505,19.461,0.944,1.05,-2.071,1.0,0.0
11941,387349012934224000,11.259656,42.473765,17.324,18.146,0.866,0.188,-0.028,0.62,0.06
6916,371282403568064128,16.303624,39.94396,20.813,18.632,0.449,1.386,-2.815,1.0,0.01
5870,368324786009481472,10.579517,38.320692,19.986,18.571,0.742,1.162,-2.339,1.0,0.01
3917,361009769509857792,13.18788,32.340946,20.596,19.162,0.694,1.067,-2.219,0.99,0.0
4614,364343213887058944,14.257357,36.669727,19.715,18.892,0.635,0.723,-1.543,0.98,0.02
13296,391952393241675008,4.819181,46.457904,19.271,18.727,0.719,0.72,-1.368,0.97,0.13
2068,314928172037792000,17.222956,34.328927,20.637,19.112,0.6,1.061,-2.291,0.98,0.01
5881,368113057010970240,12.440224,39.459069,19.921,18.921,0.308,0.727,-1.545,0.89,0.07
10601,381420416173091840,9.033097,41.479003,20.144,19.059,0.774,1.053,-2.195,1.0,0.01
4967,365067242294335360,9.289934,34.787961,20.599,18.878,0.768,1.245,-2.589,1.0,0.0
13199,391508091765686400,9.227293,50.064239,20.783,19.485,0.689,1.009,-2.183,0.94,0.0
6192,368907973849013376,11.936893,40.193664,20.067,18.924,0.752,0.94,-2.013,1.0,0.01
19569,2875184050066720512,0.871742,34.227865,20.832,18.607,0.487,1.509,-3.049,1.0,0.01
20115,2875635159070832896,2.678463,33.624013,21.269,19.204,0.93,1.462,-2.902,1.0,0.0
20518,2881008403677976704,0.612032,38.93046,20.671,19.433,0.768,0.882,-1.99,0.9,0.02
19920,2875682128834540160,2.847946,33.996515,20.176,18.695,0.883,1.156,-2.376,1.0,0.0
18807,2863353751628520960,5.300996,32.773786,19.923,18.731,0.914,0.956,-2.01,1.0,0.01
19361,2873769936379447040,0.581307,32.161143,20.772,19.312,0.532,0.982,-2.222,0.93,0.01
12198,388252300390685952,9.24471,45.119397,21.253,19.45,0.787,1.374,-2.731,1.0,0.12
4474,362960612374021248,13.376043,34.847878,20.505,19.474,0.672,0.98,-1.916,1.0,0.07
3399,322553353895607424,22.357508,38.177195,20.114,19.151,0.738,0.863,-1.839,1.0,0.02
2393,317065790144986112,22.347575,33.8241,21.118,19.143,0.286,1.058,-2.393,0.88,0.39
6717,370379704522515968,18.016866,39.600444,19.92,19.109,0.745,0.759,-1.613,0.89,0.01
12947,390485301137031040,10.324711,47.986981,20.83,19.327,0.983,1.211,-2.462,1.0,0.0
6011,368166318896059648,12.490391,40.026067,20.596,19.102,0.59,1.14,-2.366,0.99,0.0
10174,381037133290503424,8.541921,41.099012,18.147,19.364,1.176,0.173,-0.053,0.52,0.01
20102,2875442710177538304,0.004294,34.935375,20.417,18.875,0.767,1.127,-2.363,1.0,0.0
20185,2876727008478932352,1.929005,35.127538,20.481,19.374,0.749,0.908,-2.088,0.97,0.01
